ind,Signaling by NODAL,ABC-family proteins mediated transport,Translation,Fibronectin matrix formation,Post-translational protein modification,Meiosis,Processing of Capped Intronless Pre-mRNA,Death Receptor Signalling,Elastic fibre formation,Metabolism of porphyrins,Transcriptional regulation of pluripotent stem cells,DNA Damage Bypass,Signaling by Rho GTPases,Deadenylation-dependent mRNA decay,Response to metal ions,Integrin cell surface interactions,RNA Polymerase III Transcription,Membrane Trafficking,Ion channel transport,Transmission across Electrical Synapses ,Metabolism of nucleotides,Signaling by Receptor Tyrosine Kinases,Cell junction organization,Signaling by Nuclear Receptors,M/G1 Transition,Mitochondrial biogenesis,Activation of HOX genes during differentiation,Peroxisomal protein import,Disorders of transmembrane transporters,Transcriptional regulation of white adipocyte differentiation,Regulated Necrosis,Potassium Channels,Abacavir transport and metabolism,Keratinization,Metabolism of vitamins and cofactors,Pink/Parkin Mediated Mitophagy,Protein-protein interactions at synapses,Base Excision Repair,Transcription from mitochondrial promoters,Integrin signaling,Mismatch Repair,tRNA processing,mRNA Capping,Digestion,Nephrin family interactions,Diseases of signal transduction,Diseases of metabolism,Innate Immune System,DNA Double-Strand Break Repair,Signal regulatory protein family interactions,Striated Muscle Contraction,Signaling by Hedgehog,Platelet Adhesion to exposed collagen,Myogenesis,DNA Damage Reversal,Miscellaneous transport and binding events,Inositol phosphate metabolism,RNA Polymerase I Transcription,Signaling by WNT,Regulation of beta-cell development,Collagen formation,Binding and Uptake of Ligands by Scavenger Receptors,Platelet homeostasis,Processing of Capped Intron-Containing Pre-mRNA,Cell Cycle Checkpoints,mTOR signalling,Factors involved in megakaryocyte development and platelet production,Mitochondrial iron-sulfur cluster biogenesis,Cellular responses to stress,Mitochondrial calcium ion transport,Pyrophosphate hydrolysis,Laminin interactions,Integration of energy metabolism,Macroautophagy,Axon guidance,Mitochondrial protein import,NR1D1 (REV-ERBA) represses gene expression,Signaling by Hippo,Nonsense-Mediated Decay (NMD),Protein folding,Amyloid fiber formation,Intracellular oxygen transport,Fanconi Anemia Pathway,Metabolism of non-coding RNA,rRNA processing,Aquaporin-mediated transport,Protein repair,Transmission across Chemical Synapses,Biological oxidations,Unfolded Protein Response (UPR),Chromosome Maintenance,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",Regulation of mRNA stability by proteins that bind AU-rich elements,Signaling by Non-Receptor Tyrosine Kinases,Apoptosis,Smooth Muscle Contraction,Metabolism of nitric oxide,Dissolution of Fibrin Clot,The citric acid (TCA) cycle and respiratory electron transport,Fertilization,Signaling by Leptin,Neurodegenerative Diseases,Intracellular signaling by second messengers,Cytosolic iron-sulfur cluster assembly,Cell surface interactions at the vascular wall,Cytokine Signaling in Immune system,Intestinal absorption,Epigenetic regulation of gene expression,Metabolism of amino acids and derivatives,"Plasma lipoprotein assembly, remodeling, and clearance",ECM proteoglycans,Diseases of Mismatch Repair (MMR),Formation of Fibrin Clot (Clotting Cascade),Infectious disease,Reversible hydration of carbon dioxide,"Cell Cycle, Mitotic",Degradation of the extracellular matrix,Signaling by GPCR,Chromatin modifying enzymes,Non-integrin membrane-ECM interactions,Synthesis of DNA,Receptor Mediated Mitophagy,Adaptive Immune System,Metabolism of lipids,Cardiac conduction,Iron uptake and transport,Invadopodia formation,RNA Polymerase II Transcription,Metabolism of carbohydrates,RORA activates gene expression,Signaling by TGF-beta family members,"Platelet activation, signaling and aggregation",Diseases of Immune System,O2/CO2 exchange in erythrocytes,Nucleotide Excision Repair,SLC-mediated transmembrane transport,MAPK family signaling cascades,Diseases of glycosylation,LGI-ADAM interactions,Cilium Assembly,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),Gene Silencing by RNA,Signaling by NOTCH,Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,Surfactant metabolism,mRNA Editing,Peptide hormone metabolism
AAPC-STID0000021584-Tumor-SM-2XTZ6,1.297772e-11,-0.0,-0.00012563028,0.0,-9.558989e-07,-1.8502675e-08,3.0906236e-08,-3.4574435e-07,0.0,-0.0,0.0,-1.0088054e-06,-5.5477203e-06,5.2636085e-07,-0.0,0.0,5.9535466e-07,1.4541553e-06,-3.3673704e-13,0.0,9.811509e-09,5.5697654e-07,0.0,7.482662e-07,5.696328e-12,0.0,3.0007768e-06,-0.0,-8.35617e-11,2.2381313e-05,0.0,2.8329777e-10,0.0,-0.0,-1.6293876e-05,0.0,-1.060438e-06,-1.7404427e-07,-0.0,4.383627e-11,0.0,0.0,0.0,-0.0,0.0,1.6763057e-05,4.301422e-11,-2.7686795e-06,-5.8690586e-07,-0.0,-8.016795e-10,0.0,-0.0,0.0,-0.0,-6.9657545e-13,-2.500809e-06,-0.0,-2.6393329e-05,0.0,-1.7370474e-09,0.0002455028,0.0,6.219559e-05,-2.5049852e-07,-9.2531843e-10,0.0,0.0,-2.328601e-08,4.5508003e-08,0.0,-2.4767468e-08,4.96137e-06,-2.0676896e-10,-3.931095e-05,3.67235e-08,-0.0,0.0,-1.9202028e-08,0.00043389582,4.230292e-06,-0.0,-4.5117936e-06,0.0,-1.2463236e-06,0.0,-0.0,-2.5744318e-09,1.5881786e-09,0.0,9.82127e-07,-0.0001032366,-3.4075177e-07,-4.069647e-07,-2.4356368e-07,0.0,-1.3324529e-10,0.0,2.7566625e-06,-0.0,-2.2757156e-11,0.0,-1.170105e-08,-0.0,0.0,-5.753673e-06,-0.0,1.3819307e-05,9.477679e-08,-0.0,-3.777857e-05,-0.0,-0.0,-6.7081482e-06,0.0,1.8601744e-05,-0.0,-9.075146e-05,-6.8092277e-06,-9.33515e-10,8.9224695e-06,-0.0,-0.0013333742,3.8446207e-05,-5.151956e-06,2.2693183e-09,0.0,1.8538165e-05,-4.030363e-08,0.0,3.1428473e-05,-7.772944e-07,-1.2832448e-10,0.0,-0.0001101968,1.5501519e-07,-1.1995601e-08,2.0502803e-11,0.0,-6.5091726e-06,-1.6226159e-07,-4.9830905e-06,-4.8442615e-07,-0.0,-0.0,-0.0,2.859182e-06
AAPC-STID0000021600-Tumor-SM-3RVWL,0.0,-0.0,1.2044488e-06,0.0,1.4638708e-06,1.779211e-10,-0.0,1.2477398e-07,0.0,-0.0,0.0,-3.627693e-07,-4.1640365e-06,0.0,-0.0,0.0,-6.5448137e-07,4.0499933e-07,0.0,0.0,1.3587637e-10,2.3202153e-06,0.0,2.9462547e-07,5.69681e-12,0.0,-2.336767e-08,-0.0,5.0140764e-10,0.0,0.0,-8.211951e-12,0.0,-2.503544e-05,-4.0906772e-07,0.0,4.220032e-10,0.0,-0.0,0.0,0.0,1.929087e-11,4.451902e-09,-4.569578e-11,0.0,-7.3781625e-09,-8.3346274e-11,-7.670864e-07,1.7626371e-06,-0.0,-8.017469e-10,-1.0931666e-05,-0.0,0.0,-0.0,-6.966181e-13,-3.7116838e-09,7.467025e-08,-2.0388969e-05,0.0,-9.743858e-06,0.00024552178,4.0766248e-11,-1.5633073e-07,-2.9518463e-10,-1.8455026e-08,0.0,0.0,-2.909607e-09,4.551079e-08,0.0,0.0,1.9797683e-07,0.0,5.1266347e-06,3.6721797e-08,-0.0,0.0,3.0940473e-08,0.0,6.262876e-11,-0.0,0.0,0.0,-1.3684991e-08,9.756035e-10,-0.0,-2.427571e-11,0.0,0.0,-1.676258e-09,-4.1622992e-05,9.425223e-10,0.0,-2.9778985e-07,0.0,0.0,0.0,4.049083e-08,-0.0,0.0,0.0,-6.795295e-08,-0.0,0.0,2.5041518e-07,-0.0,-2.518561e-06,1.6841629e-08,-0.0,0.0,-0.0,-1.1577949e-09,-1.2313092e-06,0.0,0.000108674125,-6.1334944e-11,-2.8439165e-06,-1.8069617e-05,-0.0,-9.526035e-06,-0.0,-0.0010618231,4.7841095e-05,-0.0,2.2694573e-09,0.0,-1.4467956e-06,-4.369625e-06,0.0,3.143358e-05,-7.522215e-07,0.0,0.0,2.771079e-07,2.214434e-07,4.948603e-07,2.0504333e-11,0.0,4.891953e-10,-1.1712588e-09,9.494507e-08,-4.575762e-08,-0.0,-0.0,-0.0,-0.0
AAPC-STID0000021611-Tumor-SM-2XU18,0.0,-0.0,0.0,0.0,1.3758315e-05,-0.0,-0.0,-1.843386e-07,0.0,-0.0,0.0,0.0,-2.7205508e-06,-7.950455e-11,-0.0,0.0,9.178037e-08,5.2132703e-09,0.0,0.0,1.3589861e-10,2.3208288e-06,0.0,-2.6862445e-08,-0.0,0.0,-1.8102152e-07,-0.0,-8.358476e-11,0.0,0.0,0.0,0.0,-2.5040505e-05,0.0,0.0,-5.7450383e-10,0.0,-0.0,0.0,0.0,0.0,4.4528137e-09,-0.0,0.0,1.1280868e-05,-8.336305e-11,-2.0727514e-08,-0.0,-0.0,-8.0190116e-10,0.0,-0.0,0.0,-0.0,-6.967522e-13,-3.712291e-09,7.466781e-08,-2.0391635e-05,0.0,-1.7375045e-09,0.0,0.0,-3.6552905e-09,0.0,-1.845723e-08,0.0,0.0,3.7038486e-10,4.551955e-08,0.0,-9.867767e-09,-4.912428e-10,0.0,1.4320304e-07,3.6728782e-08,-0.0,-1.0528321e-07,0.0,0.0,0.0,-0.0,0.0,0.0,7.0208137e-09,0.0,-0.0,-2.3673374e-11,0.0,0.0,0.0,0.0,-2.6990435e-06,0.0,4.650229e-11,5.3029525e-11,0.0,0.0,0.0,-0.0,0.0,0.0,-5.1348366e-08,-0.0,0.0,5.8531535e-09,-0.0,-2.5192367e-06,-0.0,-0.0,-1.51249415e-05,-0.0,-0.0,1.3209443e-07,0.0,2.6028746e-09,-0.0,-1.1423624e-08,-1.4722404e-05,-0.0,-0.0,-0.0,6.221054e-09,1.7295359e-07,-0.0,-0.0,0.0,-0.00020398923,3.982526e-11,0.0,3.1458763e-05,-7.315241e-07,0.0,0.0,2.7716115e-07,1.484039e-07,6.5748174e-10,2.050846e-11,0.0,3.883909e-06,1.5476454e-08,1.447476e-07,-4.550869e-08,-0.0,-0.0,-0.0,-0.0
AAPC-STID0000021614-Tumor-SM-2XU1O,0.0,-0.0,0.00093449664,0.0,-7.4389635e-07,-0.0,-0.0,2.922336e-05,0.0,-5.1903473e-12,0.0,0.0,-6.021712e-06,-2.0080347e-11,-0.0,-6.0000334e-09,1.3938643e-08,8.023522e-06,-9.756457e-09,0.0,1.3729724e-10,0.00021991975,0.0,-2.7136652e-08,8.634564e-12,0.0,1.0532932e-08,-0.0,-8.44382e-11,0.0,0.0,0.0,0.0,-0.00013946784,-7.7634166e-07,0.0,-1.0715848e-06,0.0,-0.0,3.1376545e-05,0.0,0.0,4.498563e-09,1.2873206e-08,0.0,1.8229204e-05,-1.5047453e-07,5.8626156e-08,-8.9669385e-07,-0.0,-3.502162e-07,0.0,1.0414365e-08,0.0,-0.0,-7.0390276e-13,-3.7504972e-09,7.5458246e-08,-0.0006051549,0.0,-1.7553372e-09,0.00024808527,-3.9956314e-09,6.5795795e-08,-1.301262e-06,-1.8645638e-08,0.0,0.0,-1.9592619e-05,4.5986702e-08,0.0,0.0,4.1239895e-07,0.0,-3.271432e-05,3.7133375e-08,-0.0,0.0,1.1079128e-08,-1.6935181e-06,9.476002e-08,-0.0,-4.5590805e-06,0.0,-1.3306519e-06,-5.5800312e-11,-0.0,1.6679688e-07,-2.7489685e-08,9.418984e-12,4.5128484e-08,-0.00014588694,1.0275904e-08,-1.2779835e-09,-5.073789e-09,-2.108582e-08,0.0,0.0,4.091424e-08,-0.0,0.0,0.0,-6.7891975e-08,-0.0,2.9724042e-06,-5.0150624e-07,-0.0,-1.7159782e-06,4.9054854e-08,-0.0,0.0,-0.0,-0.0,-6.603932e-06,0.0,-7.6292904e-06,1.89288e-07,6.4150736e-05,-1.7593875e-05,-0.0,-1.0733661e-05,-0.0,-0.0012882372,4.2624855e-05,-0.00016398786,-6.514065e-09,0.0,0.0006014868,1.5520151e-06,0.0,3.176158e-05,-7.4964646e-07,0.0,0.0,2.799918e-07,2.2375905e-07,4.614831e-05,-9.219448e-09,0.0,0.00016993532,-2.3117745e-09,1.295023e-07,-1.5913949e-07,-0.0,-0.0,-0.0,2.8895104e-06
MO_1012,0.0,1.2422507e-10,-0.000707408,0.0,-2.517727e-06,4.032343e-09,-0.0,-1.1587118e-07,2.1982345e-05,-0.0,0.0,2.9762933e-07,1.6057362e-05,-1.9869367e-11,-0.0,-5.7996163e-11,0.0,-0.00012203319,-7.435452e-09,0.0,0.0,-1.0628537e-06,0.0,-2.5482848e-08,-1.1391857e-10,1.9142068e-09,-0.0,-0.0,-8.355478e-11,8.638267e-06,0.0,0.0,0.0,3.920208e-08,-4.573952e-05,-3.3637984e-06,-5.995297e-07,0.00018322388,-0.0,0.0,3.1932374e-05,1.1331845e-08,0.0,-4.833955e-09,0.0,4.1177414e-06,-8.333315e-11,-4.9806596e-07,-2.55979e-08,-0.0,0.0,0.000113819864,-9.40184e-09,0.0,-0.0,-3.7380075e-11,2.0730126e-06,-0.0,1.6992237e-07,-2.6400326e-10,9.927741e-06,1.13951856e-07,0.0,-6.545524e-06,-1.8623377e-05,2.2151509e-08,0.0,0.0,5.042031e-07,-0.0,0.0,2.07455e-09,3.6062933e-10,-2.543067e-08,0.00026719077,-8.260994e-08,-0.0,4.8077086e-06,1.3233209e-13,8.00279e-09,0.0,-0.0,-5.956858e-06,0.0,1.5172452e-08,0.0,-0.0,4.260325e-09,4.8400327e-08,9.5789645e-08,0.0,0.0,4.9599692e-11,1.3549392e-10,4.6487012e-11,-9.409649e-10,0.0,0.0,0.0,-0.0,0.0,0.0,-3.9629544e-09,-0.0,5.90565e-07,-1.48418685e-05,-0.0,-3.919143e-06,3.5321196e-07,-6.6314516e-11,-2.306567e-05,-8.275792e-06,-0.0,-7.938444e-05,0.0,-0.00031848886,-0.0,-2.7571237e-05,-2.1927985e-05,4.066645e-07,-0.00015509561,-0.0,-0.00014375217,3.731783e-06,-2.515128e-07,-0.0,0.0,0.00011864694,6.4146343e-06,1.4846956e-06,2.3852617e-06,-1.14063894e-07,0.0,0.0,-9.3391434e-05,-1.9178136e-08,-0.0,-1.0286993e-06,0.0,-5.717805e-05,-2.4365133e-06,-6.6066923e-06,-4.486486e-07,-0.0,-0.0,-0.0,-1.5655698e-09
MO_1013,-7.232588e-05,-0.0,5.0594082e-08,0.0,-2.632525e-07,-0.0,-0.0,-4.0168994e-05,0.0,-0.0,0.0,0.0,-1.8421593e-07,0.0,-0.0,0.0,-1.303336e-06,1.044923e-09,-1.6135559e-08,0.0,0.0,-6.3983935e-05,0.0,0.0,-0.0,0.0,-2.2769827e-06,-0.0,-8.376533e-11,6.916096e-07,0.0,0.0,0.0,-0.0,0.0,0.0,4.5875677e-09,0.0,-0.0,-2.4168285e-09,0.0,0.0,0.0,-0.0,9.341973e-09,1.64395e-05,-8.3543145e-11,-3.976172e-06,-0.0,-4.854783e-10,0.0,0.0,-0.0,0.0,-0.0,-6.9826843e-13,-0.0,-0.0,0.0,0.0,4.9493525e-07,-2.327922e-10,0.0,2.4154708e-11,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-4.5122476e-07,-0.0,-1.8248457e-10,0.0,0.0,-2.3183142e-09,6.27772e-11,-0.0,0.0,0.0,-0.0,0.0,-0.0,-1.3504042e-09,0.0,0.0,0.0,0.0,0.0,0.0,-2.2183261e-08,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.8918325e-10,-0.0,-1.7346166e-07,-4.4052113e-06,-0.0,-2.6052116e-10,3.28482e-07,-0.0,0.0,-0.0,-0.0,2.0043097e-05,0.0,3.251196e-06,-0.0,5.6627835e-07,5.036786e-06,-0.0,-0.0,-0.0,0.00012151261,9.060674e-06,-0.0,-0.0,0.0,-9.676075e-06,-4.390322e-10,0.0,-4.033946e-08,8.1167366e-07,0.0,0.0,-0.0,0.0,-0.0,-1.0306081e-06,0.0,1.2258855e-08,-0.0,-0.0,2.9459597e-09,-0.0,-0.0,-0.0,-0.0
MO_1020,0.0,-0.0,0.0,0.0,1.8873263e-07,-0.0,-0.0,-0.0,-4.544629e-06,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-1.9348718e-05,0.0,1.2924601e-08,-0.0,0.0,-0.0,-0.0,-8.363182e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,8.46546e-07,-8.340998e-11,1.2099631e-10,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.9715024e-13,3.019551e-07,-0.0,0.0,0.0,0.0,0.0,0.0,-3.728101e-10,-2.0950474e-06,-0.0,0.0,0.0,1.0113444e-06,-0.0,0.0,0.0,-0.0,0.0,-1.06135465e-08,-0.0,-0.0,0.0,0.0,-1.35597835e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.86194e-06,1.1166926e-09,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-2.2288631e-08,-0.0,0.0,7.6950306e-07,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-3.312501e-10,0.0,1.9009867e-11,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0696681e-08,6.5401804e-07,-0.0,-0.0,0.0,1.8728418e-06,3.9848142e-11,0.0,-1.5028444e-10,0.0,0.0,0.0,-0.0,0.0,-0.0,2.0520006e-11,0.0,-0.0,-6.5143495e-06,-0.0,-2.007031e-06,-0.0,-0.0,-0.0,-0.0
MO_1118,0.0,-0.0,2.2043463e-10,0.0,-1.7859858e-09,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-1.8970229e-07,0.0,-0.0,0.0,0.0,6.95544e-08,0.0,0.0,0.0,-6.297409e-05,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.363523e-11,4.562554e-09,0.0,0.0,0.0,-0.0,3.1166623e-05,0.0,-0.0,0.0,-0.0,-2.413124e-09,0.0,0.0,0.0,-0.0,0.0,1.959906e-06,-8.341339e-11,-2.28402e-06,-0.0,-4.8473175e-10,0.0,0.0,-0.0,0.0,-0.0,-6.971946e-13,-2.6758636e-08,-0.0,-1.8107405e-05,0.0,0.0,0.0,0.0,-2.2295302e-08,-2.0951807e-06,-0.0,0.0,0.0,1.0114087e-06,-0.0,0.0,0.0,-0.0,0.0,-2.5055343e-07,-0.0,-0.0,0.0,0.0,-1.356074e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1167637e-09,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-1.4355889e-08,-0.0,3.0463923e-11,7.688151e-07,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-4.9369976e-07,6.1141327e-06,0.0,1.9011076e-11,-0.0,-0.0,5.9385684e-06,-0.0,-0.0,-0.0,0.0,-4.4392188e-09,-0.0,-0.0,0.0,-6.8764693e-06,-4.383655e-10,0.0,0.0,4.1882373e-07,0.0,0.0,-0.0,0.0,-0.0,2.0520844e-11,0.0,-0.0,-0.0,-0.0,-2.0118205e-06,-0.0,-0.0,-0.0,-0.0
MO_1124,0.0,-0.0,0.0,0.0,-5.9851516e-07,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-7.049913e-09,-0.0,0.0,0.0,1.1285768e-08,0.0,0.0,6.789099e-11,-1.8649186e-10,0.0,0.0,-0.0,0.0,1.2428098e-05,-0.0,-8.351263e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-6.186955e-09,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-1.6321967e-07,-8.329112e-11,-1.5709732e-09,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.961568e-13,3.0152276e-07,-0.0,1.05638e-06,0.0,-1.222363e-07,0.0,0.0,0.0,-2.1009685e-06,-0.0,0.0,0.0,1.0100089e-06,-0.0,0.0,0.0,-0.0,0.0,-4.1527645e-08,-0.0,-0.0,0.0,0.0,-3.082583e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1151013e-09,-5.298421e-11,0.0,0.0,0.0,-0.0,0.0,0.0,-2.2256325e-08,-0.0,0.0,7.68535e-07,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-3.3077804e-10,0.0,5.8399365e-07,-0.0,-0.0,-7.741406e-06,-0.0,-0.0,-0.0,1.0683225e-08,-4.4960852e-06,-0.0,-0.0,0.0,8.21006e-05,2.486943e-11,0.0,0.0,1.4133881e-11,0.0,0.0,-0.0,-1.3884116e-07,3.284486e-10,2.0490762e-11,0.0,-0.0,-0.0,-0.0,-2.0041216e-06,-0.0,-0.0,-0.0,-0.0
MO_1184,0.0,-0.0,0.0,0.0,-5.5151486e-07,-5.930154e-10,-0.0,-7.758616e-07,0.0,-0.0,0.0,0.0,6.2133654e-07,0.0,-0.0,0.0,0.0,5.283252e-05,0.0,0.0,1.9408612e-11,-1.86596e-10,0.0,-2.4778592e-08,-0.0,0.0,-0.0,-0.0,-8.356012e-11,0.0,0.0,0.0,0.0,-0.0,-1.749692e-08,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-4.5822807e-11,-8.333848e-11,-1.277604e-07,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.965526e-13,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-3.5853574e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,6.2623656e-11,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4365093e-08,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-3.3096612e-10,0.0,-1.1586123e-09,-0.0,-6.0135073e-07,0.0,-0.0,-0.0,-0.0,0.0,-1.324434e-06,-0.0,-0.0,0.0,-3.356433e-07,-9.728061e-08,0.0,5.8507747e-05,0.0,0.0,0.0,-0.0,0.0,-0.0,-1.0435729e-08,0.0,-6.014476e-06,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,3.9266656e-06
MO_1473,0.0,-0.0,2.2013524e-10,0.0,-8.016001e-11,-0.0,-0.0,4.548127e-10,0.0,-0.0,0.0,0.0,-1.8878113e-07,0.0,-0.0,0.0,-7.397765e-07,1.08225995e-05,0.0,0.0,0.0,-6.288896e-05,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.352352e-11,4.5567172e-09,0.0,0.0,0.0,-0.0,3.1107335e-05,0.0,-5.9311475e-07,0.0,-0.0,-2.4098619e-09,0.0,0.0,0.0,-0.0,0.0,1.305378e-09,-8.3301976e-11,-2.2734232e-06,-0.0,-4.840733e-10,0.0,0.0,-0.0,0.0,-0.0,1.4216513e-06,-2.6722745e-08,-0.0,0.0,0.0,3.0497747e-06,0.0,0.0,1.3424168e-11,0.0,-0.0,1.1210061e-09,0.0,-8.5655577e-10,-0.0,0.0,0.0,-0.0,0.0,-2.8351676e-06,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-2.3404634e-10,0.0,2.6500418e-06,0.0,-0.0,4.258866e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.6468617e-11,-2.6968065e-08,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,8.831471e-10,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,3.2122736e-07,0.0,-1.8552461e-07,-0.0,5.0632792e-08,5.9611216e-06,-0.0,-0.0,-0.0,1.9426226e-10,2.6796226e-05,-0.0,-0.0,0.0,0.000110744106,2.4873723e-11,0.0,3.2518739e-09,0.0,0.0,-6.4346073e-10,-0.0,0.0,-0.0,2.0493433e-11,0.0,-0.0,1.0739789e-11,-0.0,2.7403503e-06,-0.0,-0.0,-0.0,-0.0
P03-2345,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,8.893981e-10,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-3.3989956e-08,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.3816e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-4.596313e-11,-8.359368e-11,3.1837036e-10,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.9868574e-13,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.663134e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-3.3197964e-10,0.0,1.9051809e-11,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-1.5550811e-05,2.4959862e-11,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,2.0565197e-11,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
P03-871,0.0,-4.3155533e-06,0.0,0.0,-1.5147429e-09,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.8126008e-07,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.4551866e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-4.6366664e-11,-8.4327594e-11,1.1684383e-08,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-7.04801e-13,-0.0,-0.0,0.0,0.0,0.0,0.0,1.4465022e-06,0.0,-2.1180958e-06,-0.0,0.0,0.0,1.0224704e-06,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.3709054e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1289778e-09,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-1.4512961e-08,-0.0,-2.105703e-06,7.77131e-07,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-3.3489425e-10,0.0,1.9219001e-11,-0.0,-3.4323258e-10,0.0,-0.0,-0.0,-0.0,1.4749522e-08,-0.0,-0.0,-0.0,0.0,2.654248e-06,2.5178994e-11,0.0,0.0,-1.6431925e-06,0.0,0.0,-0.0,0.0,-0.0,2.074575e-11,0.0,-0.0,-0.0,-0.0,-2.0290609e-06,-0.0,-0.0,-0.0,-0.0
