,,coef
DCBLD2,cnv_amp,0.0
DHRS7,mut_important,0.0
DHRS7,cnv_del,0.0
DHRS7,cnv_amp,0.0
CUZD1,mut_important,0.0
CUZD1,cnv_del,0.0
CUZD1,cnv_amp,0.0
BRAF,mut_important,0.00043195309
BRAF,cnv_del,0.0
BRAF,cnv_amp,0.00041797466
HMHB1,mut_important,0.0
HMHB1,cnv_del,0.0
HMHB1,cnv_amp,0.0
IL33,mut_important,0.0
IL33,cnv_del,2.7745334e-11
IL33,cnv_amp,6.224344e-12
GOT1L1,mut_important,0.0
GOT1L1,cnv_del,0.0
GOT1L1,cnv_amp,0.0
KIF13B,mut_important,1.5399008e-20
KIF13B,cnv_del,8.704605e-20
KIF13B,cnv_amp,8.864146e-21
KCNJ14,mut_important,0.0
KCNJ14,cnv_del,0.0
KCNJ14,cnv_amp,0.0
KLF3,mut_important,0.0
KLF3,cnv_del,0.0
KLF3,cnv_amp,0.0
KIF5B,mut_important,0.0
KIF5B,cnv_del,3.2816104e-05
KIF5B,cnv_amp,1.6216232e-05
TMEM170A,mut_important,0.0
TMEM170A,cnv_del,0.0
TMEM170A,cnv_amp,0.0
CCDC97,mut_important,0.0
CCDC97,cnv_del,0.0
CCDC97,cnv_amp,0.0
TCN1,mut_important,0.0
TCN1,cnv_del,0.0
TCN1,cnv_amp,0.0
MARS,mut_important,2.3545701e-07
MARS,cnv_del,0.0
MARS,cnv_amp,0.0
DNAJC7,mut_important,1.5462498e-13
DNAJC7,cnv_del,0.0
DNAJC7,cnv_amp,0.0
SLCO2A1,mut_important,0.0
SLCO2A1,cnv_del,0.0
SLCO2A1,cnv_amp,0.0
FARP1,mut_important,0.0
FARP1,cnv_del,0.0
FARP1,cnv_amp,0.0
BTBD8,mut_important,0.0
BTBD8,cnv_del,0.0
BTBD8,cnv_amp,0.0
PYDC2,mut_important,0.0
PYDC2,cnv_del,0.0
PYDC2,cnv_amp,0.0
DSG2,mut_important,1.4113055e-10
DSG2,cnv_del,0.0
DSG2,cnv_amp,0.0
JMJD4,mut_important,0.0
JMJD4,cnv_del,0.0
JMJD4,cnv_amp,0.0
MAPK15,mut_important,0.0
MAPK15,cnv_del,0.0
MAPK15,cnv_amp,0.0
MGMT,mut_important,1.4633511e-07
MGMT,cnv_del,4.795693e-07
MGMT,cnv_amp,4.2642455e-07
KRTAP5-3,mut_important,0.0
KRTAP5-3,cnv_del,0.0
KRTAP5-3,cnv_amp,0.0
ARHGAP8,mut_important,0.0
ARHGAP8,cnv_del,0.0
ARHGAP8,cnv_amp,0.0
TRIM66,mut_important,0.0
TRIM66,cnv_del,0.0
TRIM66,cnv_amp,0.0
KIAA1324L,mut_important,0.0
KIAA1324L,cnv_del,0.0
KIAA1324L,cnv_amp,0.0
CMPK2,mut_important,0.0
CMPK2,cnv_del,0.0
CMPK2,cnv_amp,0.0
HEBP1,mut_important,0.0
HEBP1,cnv_del,0.0
HEBP1,cnv_amp,0.0
FBXL5,mut_important,5.353816e-07
FBXL5,cnv_del,0.0
FBXL5,cnv_amp,1.1604032e-29
PSD,mut_important,0.0
PSD,cnv_del,0.0
PSD,cnv_amp,0.0
PRKCZ,mut_important,8.095486e-05
PRKCZ,cnv_del,0.0003967251
PRKCZ,cnv_amp,7.445124e-05
MAPK4,mut_important,1.2263581e-09
MAPK4,cnv_del,0.0
MAPK4,cnv_amp,0.0
LRRC59,mut_important,0.0
LRRC59,cnv_del,0.0
LRRC59,cnv_amp,0.0
PIAS3,mut_important,2.9856843e-11
PIAS3,cnv_del,0.0
PIAS3,cnv_amp,1.9508435e-10
ARVCF,mut_important,0.0
ARVCF,cnv_del,0.0
ARVCF,cnv_amp,0.0
COQ9,mut_important,4.790673e-13
COQ9,cnv_del,0.0
COQ9,cnv_amp,0.0
ARNT,mut_important,4.7097326e-11
ARNT,cnv_del,0.0
ARNT,cnv_amp,1.1204444e-10
MYOG,mut_important,1.4241919e-35
MYOG,cnv_del,0.0
MYOG,cnv_amp,1.06997996e-16
PDCL3,mut_important,0.0
PDCL3,cnv_del,0.0
PDCL3,cnv_amp,0.0
JAGN1,mut_important,0.0
JAGN1,cnv_del,0.0
JAGN1,cnv_amp,0.0
BAG3,mut_important,3.0627714e-08
BAG3,cnv_del,0.0
BAG3,cnv_amp,3.3855056e-08
PEX12,mut_important,0.0
PEX12,cnv_del,0.0
PEX12,cnv_amp,0.0
IL27RA,mut_important,0.0
IL27RA,cnv_del,0.0
IL27RA,cnv_amp,0.0
GFPT2,mut_important,0.0
GFPT2,cnv_del,0.0
GFPT2,cnv_amp,0.0
SPTBN4,mut_important,4.140444e-14
SPTBN4,cnv_del,0.0
SPTBN4,cnv_amp,0.0
SSX3,mut_important,0.0
SSX3,cnv_del,0.0
SSX3,cnv_amp,0.0
MTSS1L,mut_important,0.0
MTSS1L,cnv_del,0.0
MTSS1L,cnv_amp,0.0
HADHA,mut_important,2.7473373e-18
HADHA,cnv_del,2.2115752e-36
HADHA,cnv_amp,0.0
OXSR1,mut_important,0.0
OXSR1,cnv_del,0.0
OXSR1,cnv_amp,0.0
KCNJ10,mut_important,0.0
KCNJ10,cnv_del,5.093192e-11
KCNJ10,cnv_amp,1.13690404e-10
CMTM1,mut_important,0.0
CMTM1,cnv_del,0.0
CMTM1,cnv_amp,0.0
OTUD6B,mut_important,0.0
OTUD6B,cnv_del,0.0
OTUD6B,cnv_amp,0.0
MLH3,mut_important,0.0
MLH3,cnv_del,0.0
MLH3,cnv_amp,0.0
ANKRD2,mut_important,0.0
ANKRD2,cnv_del,0.0
ANKRD2,cnv_amp,0.0
BAHD1,mut_important,0.0
BAHD1,cnv_del,0.0
BAHD1,cnv_amp,0.0
RAC1,mut_important,0.0
RAC1,cnv_del,0.0
RAC1,cnv_amp,0.0052764993
MYH4,mut_important,0.0
MYH4,cnv_del,0.0
MYH4,cnv_amp,0.0
CPA5,mut_important,0.0
CPA5,cnv_del,0.0
CPA5,cnv_amp,0.0
MLANA,mut_important,0.0
MLANA,cnv_del,0.0
MLANA,cnv_amp,0.0
SYT17,mut_important,0.0
SYT17,cnv_del,0.0
SYT17,cnv_amp,0.0
FAM160B2,mut_important,0.0
FAM160B2,cnv_del,0.0
FAM160B2,cnv_amp,0.0
AKR7A3,mut_important,0.0
AKR7A3,cnv_del,0.0
AKR7A3,cnv_amp,0.0
SPATA6,mut_important,0.0
SPATA6,cnv_del,0.0
SPATA6,cnv_amp,0.0
SPATA7,mut_important,0.0
SPATA7,cnv_del,0.0
SPATA7,cnv_amp,0.0
THRAP3,mut_important,0.0
THRAP3,cnv_del,6.727963e-08
THRAP3,cnv_amp,6.5873095e-08
COG5,mut_important,4.0245554e-06
COG5,cnv_del,9.4563336e-07
COG5,cnv_amp,4.0424925e-06
CWF19L2,mut_important,0.0
CWF19L2,cnv_del,0.0
CWF19L2,cnv_amp,0.0
R3HCC1,mut_important,0.0
R3HCC1,cnv_del,0.0
R3HCC1,cnv_amp,0.0
PCCB,mut_important,0.0
PCCB,cnv_del,0.0
PCCB,cnv_amp,0.0
SPSB3,mut_important,2.6354586e-08
SPSB3,cnv_del,0.0
SPSB3,cnv_amp,0.0
PJA2,mut_important,0.0
PJA2,cnv_del,1.2663836e-12
PJA2,cnv_amp,1.06366176e-13
PKIA,mut_important,0.0
PKIA,cnv_del,0.0
PKIA,cnv_amp,0.0
FKBP7,mut_important,0.0
FKBP7,cnv_del,0.0
FKBP7,cnv_amp,0.0
DEFB103A,mut_important,0.0
DEFB103A,cnv_del,1.3022895e-10
DEFB103A,cnv_amp,0.0
UBE2D2,mut_important,0.0
UBE2D2,cnv_del,1.2343526e-10
UBE2D2,cnv_amp,2.2409203e-11
OPN5,mut_important,1.3930228e-27
OPN5,cnv_del,0.0
OPN5,cnv_amp,0.0
ADPRHL2,mut_important,0.0
ADPRHL2,cnv_del,6.2207826e-28
ADPRHL2,cnv_amp,1.8035842e-36
DRAM2,mut_important,0.0
DRAM2,cnv_del,0.0
DRAM2,cnv_amp,0.0
LAPTM4A,mut_important,0.0
LAPTM4A,cnv_del,0.0
LAPTM4A,cnv_amp,0.0
HNRNPF,mut_important,0.0
HNRNPF,cnv_del,1.4196852e-37
HNRNPF,cnv_amp,3.826709e-37
COMMD9,mut_important,0.0
COMMD9,cnv_del,3.4422096e-36
COMMD9,cnv_amp,0.0
FES,mut_important,0.0
FES,cnv_del,0.0
FES,cnv_amp,0.0
MPV17,mut_important,0.0
MPV17,cnv_del,0.0
MPV17,cnv_amp,0.0
CBLN4,mut_important,0.0
CBLN4,cnv_del,0.0
CBLN4,cnv_amp,0.0
TBX19,mut_important,0.0
TBX19,cnv_del,0.0
TBX19,cnv_amp,0.0
MYOF,mut_important,0.0
MYOF,cnv_del,0.0
MYOF,cnv_amp,0.0
TMEM14B,mut_important,0.0
TMEM14B,cnv_del,0.0
TMEM14B,cnv_amp,0.0
OR51I2,mut_important,0.0
OR51I2,cnv_del,1.549116e-14
OR51I2,cnv_amp,4.5414332e-14
PIGZ,mut_important,0.0
PIGZ,cnv_del,3.6164927e-06
PIGZ,cnv_amp,6.9075423e-35
KDM3A,mut_important,8.454657e-37
KDM3A,cnv_del,1.1025844e-35
KDM3A,cnv_amp,0.0
GPR32,mut_important,0.0
GPR32,cnv_del,0.0
GPR32,cnv_amp,0.0
NTSR1,mut_important,3.968801e-17
NTSR1,cnv_del,0.0
NTSR1,cnv_amp,0.0
EPS8L1,mut_important,0.0
EPS8L1,cnv_del,0.0
EPS8L1,cnv_amp,0.0
YWHAQ,mut_important,0.0
YWHAQ,cnv_del,0.0
YWHAQ,cnv_amp,8.472309e-14
ABCA3,mut_important,0.0
ABCA3,cnv_del,0.0
ABCA3,cnv_amp,0.0
TMEM190,mut_important,0.0
TMEM190,cnv_del,0.0
TMEM190,cnv_amp,0.0
SIPA1,mut_important,4.9612578e-11
SIPA1,cnv_del,0.0
SIPA1,cnv_amp,0.0
LCE5A,mut_important,1.0517566e-19
LCE5A,cnv_del,0.0
LCE5A,cnv_amp,0.0
SPATA19,mut_important,0.0
SPATA19,cnv_del,0.0
SPATA19,cnv_amp,0.0
ASB13,mut_important,0.0
ASB13,cnv_del,1.3808902e-22
ASB13,cnv_amp,6.717181e-20
NFIA,mut_important,0.0
NFIA,cnv_del,0.0
NFIA,cnv_amp,0.0
MRPS25,mut_important,3.6461298e-16
MRPS25,cnv_del,0.0
MRPS25,cnv_amp,0.0
CNBD1,mut_important,0.0
CNBD1,cnv_del,0.0
CNBD1,cnv_amp,0.0
QARS,mut_important,0.0
QARS,cnv_del,0.0
QARS,cnv_amp,6.5345266e-06
PNMA5,mut_important,0.0
PNMA5,cnv_del,0.0
PNMA5,cnv_amp,0.0
DNAJC4,mut_important,0.0
DNAJC4,cnv_del,0.0
DNAJC4,cnv_amp,0.0
SERPINC1,mut_important,0.0
SERPINC1,cnv_del,5.967192e-05
SERPINC1,cnv_amp,2.083541e-05
DCAKD,mut_important,0.0
DCAKD,cnv_del,0.0
DCAKD,cnv_amp,0.0
MBD4,mut_important,0.0
MBD4,cnv_del,1.904091e-07
MBD4,cnv_amp,1.7264306e-06
LSS,mut_important,2.2760375e-11
LSS,cnv_del,0.0
LSS,cnv_amp,0.0
TMEM182,mut_important,0.0
TMEM182,cnv_del,0.0
TMEM182,cnv_amp,0.0
CHCHD3,mut_important,0.0
CHCHD3,cnv_del,3.542776e-08
CHCHD3,cnv_amp,4.3344855e-08
TRA2B,mut_important,0.0
TRA2B,cnv_del,1.7886235e-13
TRA2B,cnv_amp,5.4679747e-13
AGPAT5,mut_important,3.0852163e-06
AGPAT5,cnv_del,3.9668077e-05
AGPAT5,cnv_amp,1.02808135e-05
RABGEF1,mut_important,0.0
RABGEF1,cnv_del,1.6390035e-05
RABGEF1,cnv_amp,5.543717e-36
GMPPA,mut_important,0.0
GMPPA,cnv_del,0.0
GMPPA,cnv_amp,0.0
SULF2,mut_important,0.0
SULF2,cnv_del,0.0
SULF2,cnv_amp,0.0
CDH15,mut_important,0.0
CDH15,cnv_del,0.0
CDH15,cnv_amp,0.0
GBX1,mut_important,0.0
GBX1,cnv_del,0.0
GBX1,cnv_amp,0.0
PSEN1,mut_important,0.0
PSEN1,cnv_del,0.0
PSEN1,cnv_amp,0.0
SLC22A12,mut_important,0.0
SLC22A12,cnv_del,0.0
SLC22A12,cnv_amp,0.0
AMFR,mut_important,0.0
AMFR,cnv_del,0.0
AMFR,cnv_amp,0.0
SUSD1,mut_important,0.0
SUSD1,cnv_del,0.0
SUSD1,cnv_amp,0.0
F11R,mut_important,0.0
F11R,cnv_del,2.1729502e-36
F11R,cnv_amp,4.8870844e-36
MYH3,mut_important,2.485192e-14
MYH3,cnv_del,0.0
MYH3,cnv_amp,0.0
MTMR4,mut_important,0.0
MTMR4,cnv_del,0.0
MTMR4,cnv_amp,0.0
CERS2,mut_important,0.0
CERS2,cnv_del,0.0
CERS2,cnv_amp,1.3801123e-06
NRXN2,mut_important,1.32615e-09
NRXN2,cnv_del,2.0285738e-09
NRXN2,cnv_amp,0.0
SSR1,mut_important,7.943635e-13
SSR1,cnv_del,1.4225152e-35
SSR1,cnv_amp,1.8461454e-35
PWWP2A,mut_important,0.0
PWWP2A,cnv_del,0.0
PWWP2A,cnv_amp,0.0
POLR2E,mut_important,0.0
POLR2E,cnv_del,0.0
POLR2E,cnv_amp,0.0
TM2D3,mut_important,0.0
TM2D3,cnv_del,0.0
TM2D3,cnv_amp,0.0
MS4A15,mut_important,0.0
MS4A15,cnv_del,0.0
MS4A15,cnv_amp,0.0
PM20D2,mut_important,0.0
PM20D2,cnv_del,0.0
PM20D2,cnv_amp,0.0
DENND2C,mut_important,0.0
DENND2C,cnv_del,0.0
DENND2C,cnv_amp,6.672384e-10
VAMP2,mut_important,1.4018476e-06
VAMP2,cnv_del,0.0
VAMP2,cnv_amp,0.0
DNAJC14,mut_important,0.0
DNAJC14,cnv_del,0.0
DNAJC14,cnv_amp,0.0
PLEKHA5,mut_important,1.24056285e-14
PLEKHA5,cnv_del,0.0
PLEKHA5,cnv_amp,0.0
PPP1R9A,mut_important,0.0
PPP1R9A,cnv_del,0.0
PPP1R9A,cnv_amp,0.0
LRFN1,mut_important,0.0
LRFN1,cnv_del,0.0
LRFN1,cnv_amp,0.0
VPS33A,mut_important,0.0
VPS33A,cnv_del,0.0
VPS33A,cnv_amp,0.0
PRKRIP1,mut_important,0.0
PRKRIP1,cnv_del,0.0
PRKRIP1,cnv_amp,0.0
MRPS36,mut_important,0.0
MRPS36,cnv_del,0.0
MRPS36,cnv_amp,0.0
MMADHC,mut_important,0.0
MMADHC,cnv_del,7.87175e-10
MMADHC,cnv_amp,1.6275892e-10
NUP188,mut_important,5.887681e-36
NUP188,cnv_del,0.0
NUP188,cnv_amp,2.0812264e-36
STAT5B,mut_important,0.0
STAT5B,cnv_del,0.0
STAT5B,cnv_amp,0.0
BOD1,mut_important,0.0
BOD1,cnv_del,0.0
BOD1,cnv_amp,0.0
UGT2B28,mut_important,0.0
UGT2B28,cnv_del,0.0
UGT2B28,cnv_amp,0.0
ZNF606,mut_important,0.0
ZNF606,cnv_del,0.0
ZNF606,cnv_amp,0.0
APC2,mut_important,0.0
APC2,cnv_del,0.0
APC2,cnv_amp,0.0
PIGK,mut_important,0.0
PIGK,cnv_del,2.6998237e-36
PIGK,cnv_amp,3.2555946e-37
ZNF526,mut_important,0.0
ZNF526,cnv_del,0.0
ZNF526,cnv_amp,0.0
MSMO1,mut_important,0.0
MSMO1,cnv_del,0.0
MSMO1,cnv_amp,0.0
ZNF195,mut_important,0.0
ZNF195,cnv_del,0.0
ZNF195,cnv_amp,0.0
GPR39,mut_important,0.0
GPR39,cnv_del,0.0
GPR39,cnv_amp,0.0
RAVER2,mut_important,0.0
RAVER2,cnv_del,0.0
RAVER2,cnv_amp,0.0
FAM92B,mut_important,0.0
FAM92B,cnv_del,0.0
FAM92B,cnv_amp,0.0
NEU2,mut_important,2.9620416e-08
NEU2,cnv_del,7.399039e-07
NEU2,cnv_amp,0.0
TMEM101,mut_important,0.0
TMEM101,cnv_del,0.0
TMEM101,cnv_amp,0.0
COL4A5,mut_important,1.665045e-05
COL4A5,cnv_del,0.0
COL4A5,cnv_amp,0.0
ING4,mut_important,0.0
ING4,cnv_del,0.0
ING4,cnv_amp,0.0
KIF1B,mut_important,3.251207e-36
KIF1B,cnv_del,9.675348e-07
KIF1B,cnv_amp,1.2202656e-05
TRMT1,mut_important,0.0
TRMT1,cnv_del,0.0
TRMT1,cnv_amp,0.0
MAMDC4,mut_important,0.0
MAMDC4,cnv_del,0.0
MAMDC4,cnv_amp,0.0
MEGF6,mut_important,0.0
MEGF6,cnv_del,0.0
MEGF6,cnv_amp,0.0
GYG1,mut_important,0.0
GYG1,cnv_del,0.0
GYG1,cnv_amp,1.4867333e-11
NFU1,mut_important,0.0
NFU1,cnv_del,0.0
NFU1,cnv_amp,0.0
URB2,mut_important,0.0
URB2,cnv_del,0.0
URB2,cnv_amp,0.0
SDHA,mut_important,0.0
SDHA,cnv_del,0.0
SDHA,cnv_amp,0.0
DTX3,mut_important,0.0
DTX3,cnv_del,0.0
DTX3,cnv_amp,0.0
RNF17,mut_important,0.0
RNF17,cnv_del,0.0
RNF17,cnv_amp,0.0
DLL1,mut_important,0.0
DLL1,cnv_del,6.002583e-07
DLL1,cnv_amp,1.4539619e-05
ZNF182,mut_important,0.0
ZNF182,cnv_del,0.0
ZNF182,cnv_amp,0.0
POR,mut_important,0.0
POR,cnv_del,0.0
POR,cnv_amp,0.0
MAPK8,mut_important,0.0
MAPK8,cnv_del,0.0017340304
MAPK8,cnv_amp,0.00054912874
GGA3,mut_important,0.0
GGA3,cnv_del,0.0
GGA3,cnv_amp,0.0
POLN,mut_important,7.747629e-14
POLN,cnv_del,2.7941668e-13
POLN,cnv_amp,3.1562115e-14
OR4C11,mut_important,0.0
OR4C11,cnv_del,1.7000095e-14
OR4C11,cnv_amp,3.0643634e-15
NPEPPS,mut_important,0.0
NPEPPS,cnv_del,0.0
NPEPPS,cnv_amp,0.0
SAMD14,mut_important,0.0
SAMD14,cnv_del,0.0
SAMD14,cnv_amp,0.0
LTV1,mut_important,0.0
LTV1,cnv_del,0.0
LTV1,cnv_amp,0.0
PABPC1,mut_important,0.0
PABPC1,cnv_del,2.0713076e-36
PABPC1,cnv_amp,8.7694724e-27
ITPA,mut_important,0.0
ITPA,cnv_del,0.0
ITPA,cnv_amp,0.0
NKAIN4,mut_important,0.0
NKAIN4,cnv_del,0.0
NKAIN4,cnv_amp,0.0
OR6Y1,mut_important,0.0
OR6Y1,cnv_del,1.374477e-05
OR6Y1,cnv_amp,2.9572107e-06
ISL1,mut_important,0.0
ISL1,cnv_del,3.0549208e-07
ISL1,cnv_amp,4.9918856e-07
CHAF1A,mut_important,0.0
CHAF1A,cnv_del,0.0
CHAF1A,cnv_amp,0.0
NOP58,mut_important,7.244002e-38
NOP58,cnv_del,0.0
NOP58,cnv_amp,1.4883934e-11
DICER1,mut_important,0.0
DICER1,cnv_del,0.0
DICER1,cnv_amp,0.0
KAT2A,mut_important,3.3918333e-08
KAT2A,cnv_del,0.0
KAT2A,cnv_amp,0.0
SP140L,mut_important,0.0
SP140L,cnv_del,0.0
SP140L,cnv_amp,0.0
RAP2A,mut_important,0.0
RAP2A,cnv_del,0.0
RAP2A,cnv_amp,0.0
ZNF14,mut_important,0.0
ZNF14,cnv_del,0.0
ZNF14,cnv_amp,0.0
TMEM161B,mut_important,0.0
TMEM161B,cnv_del,0.0
TMEM161B,cnv_amp,0.0
ADAM7,mut_important,0.0
ADAM7,cnv_del,0.0
ADAM7,cnv_amp,0.0
EDEM1,mut_important,0.0
EDEM1,cnv_del,0.0
EDEM1,cnv_amp,1.036053e-15
GPBP1L1,mut_important,0.0
GPBP1L1,cnv_del,0.0
GPBP1L1,cnv_amp,0.0
INPP5K,mut_important,0.0
INPP5K,cnv_del,0.0
INPP5K,cnv_amp,0.0
VPS36,mut_important,0.0
VPS36,cnv_del,0.0
VPS36,cnv_amp,0.0
SIAH2,mut_important,0.0
SIAH2,cnv_del,0.0
SIAH2,cnv_amp,3.8130398e-05
CEP250,mut_important,9.106109e-10
CEP250,cnv_del,0.0
CEP250,cnv_amp,0.0
PPP1R26,mut_important,0.0
PPP1R26,cnv_del,0.0
PPP1R26,cnv_amp,0.0
PPP2CB,mut_important,0.0
PPP2CB,cnv_del,7.0956613e-10
PPP2CB,cnv_amp,1.1433681e-10
CST5,mut_important,0.0
CST5,cnv_del,0.0
CST5,cnv_amp,0.0
FTMT,mut_important,0.0
FTMT,cnv_del,0.0
FTMT,cnv_amp,0.0
GLG1,mut_important,0.0
GLG1,cnv_del,0.0
GLG1,cnv_amp,0.0
YIF1A,mut_important,5.1632295e-08
YIF1A,cnv_del,0.0
YIF1A,cnv_amp,0.0
HHLA1,mut_important,0.0
HHLA1,cnv_del,0.0
HHLA1,cnv_amp,0.0
PDZD8,mut_important,0.0
PDZD8,cnv_del,0.0
PDZD8,cnv_amp,0.0
DAB1,mut_important,0.0
DAB1,cnv_del,5.791079e-12
DAB1,cnv_amp,8.639736e-13
MRPS21,mut_important,0.0
MRPS21,cnv_del,9.761623e-13
MRPS21,cnv_amp,5.7829522e-11
CSNK1D,mut_important,0.0
CSNK1D,cnv_del,0.0
CSNK1D,cnv_amp,0.0
HAS3,mut_important,0.0
HAS3,cnv_del,0.0
HAS3,cnv_amp,0.0
TAPT1,mut_important,0.0
TAPT1,cnv_del,0.0
TAPT1,cnv_amp,0.0
RUNDC1,mut_important,0.0
RUNDC1,cnv_del,0.0
RUNDC1,cnv_amp,0.0
UBAC1,mut_important,0.0
UBAC1,cnv_del,0.0
UBAC1,cnv_amp,0.0
ZNF646,mut_important,0.0
ZNF646,cnv_del,0.0
ZNF646,cnv_amp,0.0
MAST1,mut_important,0.0
MAST1,cnv_del,0.0
MAST1,cnv_amp,0.0
COA5,mut_important,0.0
COA5,cnv_del,0.0
COA5,cnv_amp,0.0
SLC25A38,mut_important,0.0
SLC25A38,cnv_del,0.0
SLC25A38,cnv_amp,0.0
UBE2H,mut_important,0.0
UBE2H,cnv_del,1.589337e-08
UBE2H,cnv_amp,4.1801104e-07
NEUROD4,mut_important,0.0
NEUROD4,cnv_del,0.0
NEUROD4,cnv_amp,0.0
CLK2,mut_important,0.0
CLK2,cnv_del,0.0
CLK2,cnv_amp,0.0
PLCL2,mut_important,0.0
PLCL2,cnv_del,0.0
PLCL2,cnv_amp,0.0
KCNJ16,mut_important,0.0
KCNJ16,cnv_del,0.0
KCNJ16,cnv_amp,0.0
NARFL,mut_important,0.0
NARFL,cnv_del,0.0
NARFL,cnv_amp,0.0
YIPF3,mut_important,0.0
YIPF3,cnv_del,0.0
YIPF3,cnv_amp,0.0
FAM160B1,mut_important,0.0
FAM160B1,cnv_del,0.0
FAM160B1,cnv_amp,0.0
ZFYVE28,mut_important,0.0
ZFYVE28,cnv_del,0.0
ZFYVE28,cnv_amp,0.0
RAB6A,mut_important,0.0
RAB6A,cnv_del,0.0
RAB6A,cnv_amp,1.916556e-14
SERPINF1,mut_important,0.0
SERPINF1,cnv_del,0.0
SERPINF1,cnv_amp,0.0
ABCA7,mut_important,1.2834654e-05
ABCA7,cnv_del,0.0
ABCA7,cnv_amp,0.0
RSAD1,mut_important,0.0
RSAD1,cnv_del,0.0
RSAD1,cnv_amp,0.0
FUZ,mut_important,0.0
FUZ,cnv_del,0.0
FUZ,cnv_amp,0.0
PSD2,mut_important,0.0
PSD2,cnv_del,0.0
PSD2,cnv_amp,0.0
POLR3B,mut_important,7.397714e-07
POLR3B,cnv_del,0.0
POLR3B,cnv_amp,0.0
TXNDC12,mut_important,0.0
TXNDC12,cnv_del,0.0
TXNDC12,cnv_amp,0.0
SLC46A3,mut_important,0.0
SLC46A3,cnv_del,0.0
SLC46A3,cnv_amp,0.0
TMEM71,mut_important,0.0
TMEM71,cnv_del,0.0
TMEM71,cnv_amp,0.0
GJA5,mut_important,0.0
GJA5,cnv_del,0.0
GJA5,cnv_amp,4.5215255e-11
GRIN2C,mut_important,1.1779343e-06
GRIN2C,cnv_del,0.0
GRIN2C,cnv_amp,0.0
MUTYH,mut_important,0.0
MUTYH,cnv_del,0.0
MUTYH,cnv_amp,3.782153e-08
KRTAP12-1,mut_important,0.0
KRTAP12-1,cnv_del,0.0
KRTAP12-1,cnv_amp,0.0
GMEB1,mut_important,0.0
GMEB1,cnv_del,0.0
GMEB1,cnv_amp,0.0
MMP11,mut_important,3.9848814e-08
MMP11,cnv_del,0.0
MMP11,cnv_amp,0.0
ARHGEF4,mut_important,0.0
ARHGEF4,cnv_del,3.2712992e-37
ARHGEF4,cnv_amp,1.0442886e-37
LTBP4,mut_important,9.792419e-37
LTBP4,cnv_del,0.0
LTBP4,cnv_amp,0.0
DIP2C,mut_important,0.0
DIP2C,cnv_del,0.0
DIP2C,cnv_amp,0.0
LRP1,mut_important,4.7743906e-06
LRP1,cnv_del,0.0
LRP1,cnv_amp,0.0
CD9,mut_important,0.0
CD9,cnv_del,0.0
CD9,cnv_amp,0.0
TPM4,mut_important,0.0
TPM4,cnv_del,0.0
TPM4,cnv_amp,0.0
GADL1,mut_important,0.0
GADL1,cnv_del,0.0
GADL1,cnv_amp,0.0
UHRF2,mut_important,4.227002e-10
UHRF2,cnv_del,2.6865976e-10
UHRF2,cnv_amp,1.8950463e-10
ZNF708,mut_important,0.0
ZNF708,cnv_del,0.0
ZNF708,cnv_amp,0.0
AXIN2,mut_important,0.0
AXIN2,cnv_del,0.0
AXIN2,cnv_amp,0.0
FAM151B,mut_important,0.0
FAM151B,cnv_del,0.0
FAM151B,cnv_amp,0.0
SLC30A1,mut_important,0.0
SLC30A1,cnv_del,1.6898244e-37
SLC30A1,cnv_amp,4.0752644e-36
METRNL,mut_important,0.0
METRNL,cnv_del,0.0
METRNL,cnv_amp,0.0
KRTCAP3,mut_important,0.0
KRTCAP3,cnv_del,0.0
KRTCAP3,cnv_amp,0.0
RTN4IP1,mut_important,0.0
RTN4IP1,cnv_del,0.0
RTN4IP1,cnv_amp,0.0
GUF1,mut_important,0.0
GUF1,cnv_del,0.0
GUF1,cnv_amp,0.0
GMEB2,mut_important,0.0
GMEB2,cnv_del,0.0
GMEB2,cnv_amp,0.0
TAS1R3,mut_important,1.7045216e-12
TAS1R3,cnv_del,2.3267865e-11
TAS1R3,cnv_amp,1.0291156e-11
NTAN1,mut_important,0.0
NTAN1,cnv_del,0.0
NTAN1,cnv_amp,0.0
TRIM24,mut_important,0.0
TRIM24,cnv_del,0.0
TRIM24,cnv_amp,1.1516703e-37
CAMTA1,mut_important,0.0
CAMTA1,cnv_del,0.0
CAMTA1,cnv_amp,0.0
PLA2G15,mut_important,0.0
PLA2G15,cnv_del,0.0
PLA2G15,cnv_amp,0.0
SMYD2,mut_important,0.0
SMYD2,cnv_del,6.095771e-37
SMYD2,cnv_amp,4.2332695e-36
ZNF598,mut_important,0.0
ZNF598,cnv_del,0.0
ZNF598,cnv_amp,0.0
ZNF628,mut_important,0.0
ZNF628,cnv_del,0.0
ZNF628,cnv_amp,0.0
AGA,mut_important,1.8083105e-14
AGA,cnv_del,6.860589e-14
AGA,cnv_amp,8.527371e-14
OR10A7,mut_important,3.439944e-11
OR10A7,cnv_del,0.0
OR10A7,cnv_amp,0.0
ARRDC4,mut_important,0.0
ARRDC4,cnv_del,0.0
ARRDC4,cnv_amp,0.0
CST1,mut_important,0.0
CST1,cnv_del,0.0
CST1,cnv_amp,0.0
FBXO7,mut_important,0.0
FBXO7,cnv_del,0.0
FBXO7,cnv_amp,0.0
DDX21,mut_important,0.0
DDX21,cnv_del,0.0
DDX21,cnv_amp,2.1769446e-09
