,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
RAPGEF3,2.9033137e-10,2.0,2.9033137e-10,-0.056588992,-0.091948144
ECEL1,0.0,0.0,0.0,-0.056590393,0.22805494
EHD3,0.0,0.0,0.0,-0.056590393,0.22805494
SYS1,0.0,1.0,0.0,-0.056590393,0.06805289
ANGEL2,0.0,0.0,0.0,-0.056590393,0.22805494
ARL13B,0.0,1.0,0.0,-0.056590393,0.06805289
SESN3,3.863258e-09,1.0,3.863258e-09,-0.056571748,0.06806625
HEPH,0.0,0.0,0.0,-0.056590393,0.22805494
USP6NL,8.2487345e-19,1.0,8.2487345e-19,-0.056590393,0.06805289
LCLAT1,2.7259377e-14,2.0,2.7259377e-14,-0.056590393,-0.09194915
DNMT3A,6.092454e-10,4.0,6.092454e-10,-0.05658745,-0.41195112
FBXO9,4.1554854e-12,2.0,4.1554854e-12,-0.05659037,-0.09194913
STEAP3,0.0,2.0,0.0,-0.056590393,-0.09194915
AHR,0.0,1.0,0.0,-0.056590393,0.06805289
FAM98C,0.0,0.0,0.0,-0.056590393,0.22805494
FCRL5,0.0,0.0,0.0,-0.056590393,0.22805494
USP39,0.0,1.0,0.0,-0.056590393,0.06805289
ZNF93,0.0,0.0,0.0,-0.056590393,0.22805494
PIWIL2,1.078143e-13,1.0,1.078143e-13,-0.056590393,0.06805289
ACCS,0.0,0.0,0.0,-0.056590393,0.22805494
RPS28,0.0,15.0,0.0,-0.056590393,-2.1719756
ARRB2,0.0,12.0,0.0,-0.056590393,-1.6919694
TXNRD1,0.0,6.0,0.0,-0.056590393,-0.7319573
SATB1,0.0,1.0,0.0,-0.056590393,0.06805289
CYB5RL,9.7961355e-09,1.0,9.7961355e-09,-0.05654312,0.06808675
POLR2C,5.1600976e-12,23.0,5.1600976e-12,-0.056590363,-3.4519918
PDK1,0.0,1.0,0.0,-0.056590393,0.06805289
CCDC148,0.0,0.0,0.0,-0.056590393,0.22805494
UBXN8,0.0,0.0,0.0,-0.056590393,0.22805494
CAMK2B,2.5058312e-19,3.0,2.5058312e-19,-0.056590393,-0.2519512
DNASE1,0.0,0.0,0.0,-0.056590393,0.22805494
ARMC5,0.0,0.0,0.0,-0.056590393,0.22805494
NUP153,8.827227e-19,18.0,8.827227e-19,-0.056590393,-2.6519818
SYNJ1,0.0,3.0,0.0,-0.056590393,-0.2519512
MTA2,0.0,4.0,0.0,-0.056590393,-0.41195324
KRTAP12-2,0.0,0.0,0.0,-0.056590393,0.22805494
PDCD7,6.123829e-23,1.0,6.123829e-23,-0.056590393,0.06805289
KLHL21,9.347108e-12,2.0,9.347108e-12,-0.05659035,-0.09194911
LY6G5B,0.0,0.0,0.0,-0.056590393,0.22805494
SRSF12,0.0,0.0,0.0,-0.056590393,0.22805494
SF1,1.7953408e-21,1.0,1.7953408e-21,-0.056590393,0.06805289
TAF13,6.250564e-11,7.0,6.250564e-11,-0.056590088,-0.8919592
GIPC1,0.0,0.0,0.0,-0.056590393,0.22805494
PLEK2,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF479,0.0,0.0,0.0,-0.056590393,0.22805494
DYNC1I2,7.6699385e-09,12.0,7.6699385e-09,-0.05655338,-1.6919429
ECM2,0.0,0.0,0.0,-0.056590393,0.22805494
RRAGC,0.0,5.0,0.0,-0.056590393,-0.57195526
SLC22A13,1.05663936e-17,1.0,1.05663936e-17,-0.056590393,0.06805289
HOXA3,6.4924077e-12,1.0,6.4924077e-12,-0.05659036,0.06805291
BHLHA15,0.0,0.0,0.0,-0.056590393,0.22805494
FGFR3,0.0,8.0,0.0,-0.056590393,-1.0519614
CELF4,0.0,0.0,0.0,-0.056590393,0.22805494
RNF168,1.0094817e-12,4.0,1.0094817e-12,-0.056590386,-0.41195324
TMEM69,0.0,0.0,0.0,-0.056590393,0.22805494
FUNDC2,0.0,0.0,0.0,-0.056590393,0.22805494
MATN4,6.242216e-08,1.0,6.242216e-08,-0.056289162,0.06826869
HIPK4,0.0,0.0,0.0,-0.056590393,0.22805494
TMEM14C,0.0,0.0,0.0,-0.056590393,0.22805494
ANXA2,4.3186717e-12,3.0,4.3186717e-12,-0.05659037,-0.25195116
RANBP6,0.0,0.0,0.0,-0.056590393,0.22805494
PDCD4,6.364273e-16,1.0,6.364273e-16,-0.056590393,0.06805289
SHISA4,0.0,0.0,0.0,-0.056590393,0.22805494
ARHGEF10,1.2478091e-07,3.0,1.2478091e-07,-0.05598824,-0.25151983
OR9Q1,3.6752472e-13,1.0,3.6752472e-13,-0.056590393,0.06805289
CCDC136,0.0,0.0,0.0,-0.056590393,0.22805494
FAM122B,0.0,0.0,0.0,-0.056590393,0.22805494
LRRC47,0.0,0.0,0.0,-0.056590393,0.22805494
SDR9C7,0.0,0.0,0.0,-0.056590393,0.22805494
ARHGAP26,0.0,1.0,0.0,-0.056590393,0.06805289
MITF,4.3656654e-19,1.0,4.3656654e-19,-0.056590393,0.06805289
PLEKHA6,1.2531576e-08,1.0,1.2531576e-08,-0.056529917,0.06809621
TUBG2,0.0,2.0,0.0,-0.056590393,-0.09194915
USPL1,0.0,0.0,0.0,-0.056590393,0.22805494
H1FX,0.0,0.0,0.0,-0.056590393,0.22805494
PMFBP1,0.0,0.0,0.0,-0.056590393,0.22805494
TRIM16L,0.0,0.0,0.0,-0.056590393,0.22805494
NTSR2,4.280062e-12,1.0,4.280062e-12,-0.05659037,0.0680529
PHACTR1,0.0,0.0,0.0,-0.056590393,0.22805494
EPCAM,0.0,0.0,0.0,-0.056590393,0.22805494
PAX6,4.7453796e-09,1.0,4.7453796e-09,-0.05656749,0.068069294
PNLIPRP1,0.0,1.0,0.0,-0.056590393,0.06805289
TTC27,0.0,0.0,0.0,-0.056590393,0.22805494
COMMD1,1.518768e-07,1.0,1.518768e-07,-0.055857487,0.06857793
BRDT,0.0,0.0,0.0,-0.056590393,0.22805494
KLF9,0.0,0.0,0.0,-0.056590393,0.22805494
MBTPS1,7.207373e-05,4.0,7.207373e-05,0.29121315,-0.16279028
HIST3H2A,0.00027925015,6.0,0.00027925015,1.2909768,0.23342612
CHRDL1,0.0,3.0,0.0,-0.056590393,-0.2519512
ACACA,2.6856446e-15,4.0,2.6856446e-15,-0.056590393,-0.41195324
CYP4F11,0.0,4.0,0.0,-0.056590393,-0.41195324
DLX2,0.0,0.0,0.0,-0.056590393,0.22805494
TEX10,0.0,1.0,0.0,-0.056590393,0.06805289
CHPT1,0.0,1.0,0.0,-0.056590393,0.06805289
ACYP1,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF346,0.0,0.0,0.0,-0.056590393,0.22805494
HNF1A,0.0,0.0,0.0,-0.056590393,0.22805494
KRT4,0.0,0.0,0.0,-0.056590393,0.22805494
EPN2,7.9215345e-10,1.0,7.9215345e-10,-0.056586567,0.06805562
MTM1,0.0,3.0,0.0,-0.056590393,-0.2519512
PIGB,1.3032134e-15,1.0,1.3032134e-15,-0.056590393,0.06805289
CEP72,0.0,5.0,0.0,-0.056590393,-0.57195526
GBE1,4.025065e-05,1.0,4.025065e-05,0.13764569,0.20720164
RPE,0.0,0.0,0.0,-0.056590393,0.22805494
TSPAN12,0.0,0.0,0.0,-0.056590393,0.22805494
KIAA2013,0.0,0.0,0.0,-0.056590393,0.22805494
KITLG,0.0,3.0,0.0,-0.056590393,-0.2519512
OR6C2,0.0,1.0,0.0,-0.056590393,0.06805289
CEP97,1.535296e-14,1.0,1.535296e-14,-0.056590393,0.06805289
DMRT1,0.0,0.0,0.0,-0.056590393,0.22805494
UBR3,0.0,0.0,0.0,-0.056590393,0.22805494
RABL2A,0.0,0.0,0.0,-0.056590393,0.22805494
LHPP,0.0,1.0,0.0,-0.056590393,0.06805289
SSNA1,1.18857155e-08,5.0,1.18857155e-08,-0.05653304,-0.5719142
PARP2,1.6902125e-19,5.0,1.6902125e-19,-0.056590393,-0.57195526
BLVRA,5.3584203e-12,1.0,5.3584203e-12,-0.056590363,0.0680529
NUP35,0.0,18.0,0.0,-0.056590393,-2.6519818
FAM13B,3.2249239e-13,1.0,3.2249239e-13,-0.056590393,0.06805289
ZRANB1,4.807513e-10,1.0,4.807513e-10,-0.05658807,0.06805455
TRAPPC2L,0.0,2.0,0.0,-0.056590393,-0.09194915
PGBD1,0.0,0.0,0.0,-0.056590393,0.22805494
PGBD2,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF804B,0.0,0.0,0.0,-0.056590393,0.22805494
FNTB,0.0,0.0,0.0,-0.056590393,0.22805494
NID1,1.2618206e-10,1.0,1.2618206e-10,-0.056589782,0.06805333
PSMC2,1.1933832e-13,47.0,2.5391132e-15,-0.056590393,-7.2920413
ZC3H6,0.0,0.0,0.0,-0.056590393,0.22805494
ZGPAT,0.0,0.0,0.0,-0.056590393,0.22805494
CDCP1,0.0,0.0,0.0,-0.056590393,0.22805494
CCDC73,0.0,0.0,0.0,-0.056590393,0.22805494
TMOD1,2.4603255e-09,1.0,2.4603255e-09,-0.05657852,0.0680614
SLC1A3,3.765617e-09,2.0,3.765617e-09,-0.05657222,-0.09193613
ST5,2.3263525e-05,1.0,2.3263525e-05,0.055671547,0.1484762
NKRF,0.0,0.0,0.0,-0.056590393,0.22805494
SLC22A6,3.6500998e-07,1.0,3.6500998e-07,-0.054828975,0.06931475
RPF2,0.0,0.0,0.0,-0.056590393,0.22805494
RNF4,9.781538e-10,2.0,9.781538e-10,-0.056585673,-0.09194577
CHRNA3,0.0,1.0,0.0,-0.056590393,0.06805289
TOMM20,0.00037507442,3.0,0.00037507442,1.7533926,1.0447022
LMO1,0.0,1.0,0.0,-0.056590393,0.06805289
TMED10,0.0,4.0,0.0,-0.056590393,-0.41195324
CNNM2,0.0,0.0,0.0,-0.056590393,0.22805494
AP1M2,3.773732e-13,4.0,3.773732e-13,-0.056590393,-0.41195324
STK11,6.0605725e-09,3.0,6.0605725e-09,-0.056561142,-0.25193024
FKBP15,0.0,0.0,0.0,-0.056590393,0.22805494
NCOA5,0.0,0.0,0.0,-0.056590393,0.22805494
GNAI2,0.00092878664,5.0,0.00092878664,4.425421,2.6389124
MAP2K5,0.0,1.0,0.0,-0.056590393,0.06805289
TRIM8,0.0,0.0,0.0,-0.056590393,0.22805494
IBSP,5.5006854e-08,2.0,5.5006854e-08,-0.056324944,-0.09175899
SHF,0.0,0.0,0.0,-0.056590393,0.22805494
GPR139,0.0,0.0,0.0,-0.056590393,0.22805494
ZMYND11,0.0,0.0,0.0,-0.056590393,0.22805494
DUSP27,0.0,0.0,0.0,-0.056590393,0.22805494
ZC3H11A,3.3805736e-16,3.0,3.3805736e-16,-0.056590393,-0.2519512
SLC25A33,0.0,0.0,0.0,-0.056590393,0.22805494
ZC3H14,0.0,0.0,0.0,-0.056590393,0.22805494
BDH2,6.728687e-15,1.0,6.728687e-15,-0.056590393,0.06805289
SHPRH,1.6321222e-10,1.0,1.6321222e-10,-0.056589607,0.068053454
ZNF74,0.0,0.0,0.0,-0.056590393,0.22805494
BAX,9.510457e-06,4.0,9.510457e-06,-0.010696129,-0.37907502
RAB24,7.187475e-08,2.0,7.187475e-08,-0.05624355,-0.09170067
ZFYVE9,5.365273e-07,4.0,5.365273e-07,-0.05400129,-0.41009843
DZIP1,0.0,0.0,0.0,-0.056590393,0.22805494
BRCA1,0.0015076001,12.0,0.0015076001,7.21858,3.5198889
KRT37,0.0,0.0,0.0,-0.056590393,0.22805494
UBE2U,2.403674e-13,1.0,2.403674e-13,-0.056590393,0.06805289
MMP20,6.351938e-20,1.0,6.351938e-20,-0.056590393,0.06805289
SOWAHB,0.0,0.0,0.0,-0.056590393,0.22805494
GSTA3,0.0,0.0,0.0,-0.056590393,0.22805494
LDHD,0.0,1.0,0.0,-0.056590393,0.06805289
INPPL1,6.8100245e-17,3.0,6.8100245e-17,-0.056590393,-0.2519512
SYBU,0.0,0.0,0.0,-0.056590393,0.22805494
LANCL1,0.0,0.0,0.0,-0.056590393,0.22805494
HOXA5,0.0,0.0,0.0,-0.056590393,0.22805494
DKK4,0.0,2.0,0.0,-0.056590393,-0.09194915
OR10K1,4.540993e-15,1.0,4.540993e-15,-0.056590393,0.06805289
CD209,0.00021490958,2.0,0.00021490958,0.98049086,0.6510054
TERF1,4.8797025e-11,2.0,4.8797025e-11,-0.056590155,-0.09194898
GLB1L2,0.0,0.0,0.0,-0.056590393,0.22805494
SLC10A5,0.0,0.0,0.0,-0.056590393,0.22805494
BMF,5.1143095e-15,2.0,5.1143095e-15,-0.056590393,-0.09194915
CXCR4,2.9116562e-09,2.0,2.9116562e-09,-0.05657634,-0.091939084
APIP,0.0,1.0,0.0,-0.056590393,0.06805289
DIS3,0.0,4.0,0.0,-0.056590393,-0.41195324
EFCAB3,0.0,0.0,0.0,-0.056590393,0.22805494
SS18L1,0.0,0.0,0.0,-0.056590393,0.22805494
FAR1,0.0,1.0,0.0,-0.056590393,0.06805289
OBSCN,4.0326998e-07,3.0,4.0326998e-07,-0.054644346,-0.25055707
PAPSS1,2.1861288e-16,3.0,2.1861288e-16,-0.056590393,-0.2519512
ZC3H10,0.0,0.0,0.0,-0.056590393,0.22805494
IL4R,6.6925326e-11,1.0,6.6925326e-11,-0.056590065,0.06805312
GPR50,0.0,0.0,0.0,-0.056590393,0.22805494
GNPDA2,0.0,0.0,0.0,-0.056590393,0.22805494
RASGEF1B,0.0,0.0,0.0,-0.056590393,0.22805494
TCN2,0.0,3.0,0.0,-0.056590393,-0.2519512
ACVR1B,7.232587e-05,1.0,7.232587e-05,0.2924299,0.3180875
FZD7,2.0926603e-07,1.0,2.0926603e-07,-0.055580545,0.06877633
IPO8,0.0,1.0,0.0,-0.056590393,0.06805289
PLD4,0.0,3.0,0.0,-0.056590393,-0.2519512
SLC25A3,0.0,0.0,0.0,-0.056590393,0.22805494
PTGR2,0.0,1.0,0.0,-0.056590393,0.06805289
SUPT6H,0.0,2.0,0.0,-0.056590393,-0.09194915
APLP1,0.0,0.0,0.0,-0.056590393,0.22805494
BCAT1,0.0,0.0,0.0,-0.056590393,0.22805494
IRF2,0.0,0.0,0.0,-0.056590393,0.22805494
ZNRF3,3.0765138e-06,1.0,3.0765138e-06,-0.04174417,0.07868857
WNT9B,0.0,1.0,0.0,-0.056590393,0.06805289
ZNF131,8.723964e-22,1.0,8.723964e-22,-0.056590393,0.06805289
ZAN,0.0,0.0,0.0,-0.056590393,0.22805494
FAM185A,0.0,0.0,0.0,-0.056590393,0.22805494
PPIL6,1.8590129e-15,1.0,1.8590129e-15,-0.056590393,0.06805289
SPDYE6,0.0,0.0,0.0,-0.056590393,0.22805494
RANBP3,0.0,0.0,0.0,-0.056590393,0.22805494
UBXN2A,0.0,0.0,0.0,-0.056590393,0.22805494
KCTD8,0.0,0.0,0.0,-0.056590393,0.22805494
AXIN1,0.0,16.0,0.0,-0.056590393,-2.3319776
LIFR,8.072888e-06,2.0,8.072888e-06,-0.017633352,-0.06404072
SRC,0.0,47.0,0.0,-0.056590393,-7.2920413
DLX1,0.0,0.0,0.0,-0.056590393,0.22805494
ARHGEF2,0.00020368815,3.0,0.00020368815,0.92634004,0.45221025
SMYD1,0.0,0.0,0.0,-0.056590393,0.22805494
HPGDS,3.5238868e-06,1.0,3.5238868e-06,-0.039585304,0.08023516
COX19,1.183251e-10,1.0,1.183251e-10,-0.05658982,0.0680533
RABGGTB,2.0947604e-07,2.0,2.0947604e-07,-0.055579532,-0.091224976
ZNF436,0.0,0.0,0.0,-0.056590393,0.22805494
GPR12,0.0,0.0,0.0,-0.056590393,0.22805494
EIF4EBP2,0.0,0.0,0.0,-0.056590393,0.22805494
DDX5,2.9123914e-10,3.0,2.9123914e-10,-0.05658899,-0.25195017
ELF4,0.0,0.0,0.0,-0.056590393,0.22805494
NDUFAF1,0.0,1.0,0.0,-0.056590393,0.06805289
PDGFB,0.0,4.0,0.0,-0.056590393,-0.41195324
AP4S1,0.0,1.0,0.0,-0.056590393,0.06805289
TDRD9,2.2274635e-11,1.0,2.2274635e-11,-0.056590285,0.06805296
UBIAD1,0.0,1.0,0.0,-0.056590393,0.06805289
SLC26A11,1.7182273e-17,1.0,1.7182273e-17,-0.056590393,0.06805289
BAK1,0.0,1.0,0.0,-0.056590393,0.06805289
GPATCH2,0.0,0.0,0.0,-0.056590393,0.22805494
MMS19,0.0,1.0,0.0,-0.056590393,0.06805289
ZNF662,0.0,0.0,0.0,-0.056590393,0.22805494
KLHL12,5.0682003e-10,1.0,5.0682003e-10,-0.056587946,0.06805464
CHGB,7.1418312e-06,2.0,7.1418312e-06,-0.022126319,-0.06725944
NPC1,0.0,1.0,0.0,-0.056590393,0.06805289
COASY,0.0,1.0,0.0,-0.056590393,0.06805289
SIX2,0.0,0.0,0.0,-0.056590393,0.22805494
RPL3,0.0,12.0,0.0,-0.056590393,-1.6919694
CD28,2.1264484e-20,5.0,2.1264484e-20,-0.056590393,-0.57195526
CEP44,0.0,0.0,0.0,-0.056590393,0.22805494
FAM131B,0.0,1.0,0.0,-0.056590393,0.06805289
NAIF1,0.0,0.0,0.0,-0.056590393,0.22805494
OR1A1,4.0505093e-20,1.0,4.0505093e-20,-0.056590393,0.06805289
OCIAD1,0.0,0.0,0.0,-0.056590393,0.22805494
SNRNP48,1.3102697e-25,1.0,1.3102697e-25,-0.056590393,0.06805289
ZNF222,0.0,0.0,0.0,-0.056590393,0.22805494
GXYLT1,0.0,0.0,0.0,-0.056590393,0.22805494
OR4F15,0.0,1.0,0.0,-0.056590393,0.06805289
OR8B2,0.0,1.0,0.0,-0.056590393,0.06805289
TBC1D7,0.0,1.0,0.0,-0.056590393,0.06805289
DCTN6,1.0779922e-05,3.0,1.0779922e-05,-0.004570116,-0.21468438
UBE3C,0.0,1.0,0.0,-0.056590393,0.06805289
TIFAB,0.0,0.0,0.0,-0.056590393,0.22805494
SLC30A7,0.0,2.0,0.0,-0.056590393,-0.09194915
CBY1,0.0,1.0,0.0,-0.056590393,0.06805289
MTRR,8.946105e-07,4.0,8.946105e-07,-0.0522733,-0.4088605
PICK1,6.7435e-20,1.0,6.7435e-20,-0.056590393,0.06805289
DLST,0.0,2.0,0.0,-0.056590393,-0.09194915
IL1RAPL2,9.893502e-07,1.0,9.893502e-07,-0.05181612,0.07147313
ZCCHC10,0.0,0.0,0.0,-0.056590393,0.22805494
TAL1,0.0,1.0,0.0,-0.056590393,0.06805289
TWF2,0.0,0.0,0.0,-0.056590393,0.22805494
PLAG1,0.0,0.0,0.0,-0.056590393,0.22805494
RALGAPB,3.0824664e-15,1.0,3.0824664e-15,-0.056590393,0.06805289
PCMTD1,0.0,0.0,0.0,-0.056590393,0.22805494
TTC39B,0.0,0.0,0.0,-0.056590393,0.22805494
TIAL1,0.0,1.0,0.0,-0.056590393,0.06805289
RBM15B,0.0,0.0,0.0,-0.056590393,0.22805494
TRIM16,0.0,0.0,0.0,-0.056590393,0.22805494
CCDC22,8.6438435e-12,1.0,8.6438435e-12,-0.05659035,0.06805292
DNAJC10,0.0,0.0,0.0,-0.056590393,0.22805494
GMPPB,0.0,0.0,0.0,-0.056590393,0.22805494
SUV39H2,4.6997474e-07,1.0,4.6997474e-07,-0.05432245,0.06967762
TMUB2,0.0,0.0,0.0,-0.056590393,0.22805494
CHMP3,8.5915835e-06,2.0,8.5915835e-06,-0.015130302,-0.06224756
FGF1,0.0013488024,18.0,0.0013488024,6.4522758,2.0109043
AGTRAP,6.7666273e-09,1.0,6.7666273e-09,-0.056557737,0.06807628
CDKN2C,1.8373478e-19,4.0,1.8373478e-19,-0.056590393,-0.41195324
NCKAP5L,0.0,0.0,0.0,-0.056590393,0.22805494
RAB3IL1,0.0,1.0,0.0,-0.056590393,0.06805289
GNAQ,1.14592814e-10,5.0,1.14592814e-10,-0.056589838,-0.57195485
ASAP1,2.8728998e-11,1.0,2.8728998e-11,-0.05659025,0.068052985
DHX58,0.0,0.0,0.0,-0.056590393,0.22805494
LRRC8B,2.624881e-17,1.0,2.624881e-17,-0.056590393,0.06805289
TSN,0.0,1.0,0.0,-0.056590393,0.06805289
STK32A,0.0,0.0,0.0,-0.056590393,0.22805494
HFE,3.6195324e-08,1.0,3.6195324e-08,-0.056415725,0.06817801
TPR,4.9963376e-07,18.0,4.9963376e-07,-0.05417933,-2.6502545
TPD52L3,0.0,0.0,0.0,-0.056590393,0.22805494
DSPP,2.5412017e-08,1.0,2.5412017e-08,-0.05646776,0.06814074
POU3F1,0.0,0.0,0.0,-0.056590393,0.22805494
MAB21L2,0.0,0.0,0.0,-0.056590393,0.22805494
COPS2,0.0,4.0,0.0,-0.056590393,-0.41195324
CDH13,0.0,0.0,0.0,-0.056590393,0.22805494
ATG13,0.0,1.0,0.0,-0.056590393,0.06805289
GFM1,0.0,1.0,0.0,-0.056590393,0.06805289
CBLB,0.0,2.0,0.0,-0.056590393,-0.09194915
LRTM1,0.0,0.0,0.0,-0.056590393,0.22805494
TESK2,0.0,0.0,0.0,-0.056590393,0.22805494
DIRC1,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF404,0.0,0.0,0.0,-0.056590393,0.22805494
YIPF1,0.0,0.0,0.0,-0.056590393,0.22805494
NGFR,0.0,11.0,0.0,-0.056590393,-1.5319674
TUBG1,2.759384e-07,5.0,2.759384e-07,-0.055258807,-0.57100135
CGGBP1,0.0,0.0,0.0,-0.056590393,0.22805494
SYF2,5.4865246e-16,1.0,5.4865246e-16,-0.056590393,0.06805289
SLC38A1,0.0,2.0,0.0,-0.056590393,-0.09194915
LSM6,0.0,2.0,0.0,-0.056590393,-0.09194915
CYP8B1,1.1083363e-08,5.0,1.1083363e-08,-0.05653691,-0.571917
CASP2,9.1207716e-07,3.0,9.1207716e-07,-0.052189015,-0.24879809
STK36,0.0,0.0,0.0,-0.056590393,0.22805494
ARCN1,0.0,2.0,0.0,-0.056590393,-0.09194915
PCBP2,0.0,2.0,0.0,-0.056590393,-0.09194915
CHM,3.610836e-17,3.0,3.610836e-17,-0.056590393,-0.2519512
RPS20,3.2020893e-09,15.0,3.2020893e-09,-0.056574937,-2.1719644
ANKRD34A,0.0,0.0,0.0,-0.056590393,0.22805494
THG1L,0.0,0.0,0.0,-0.056590393,0.22805494
SPINK7,0.0,0.0,0.0,-0.056590393,0.22805494
INO80C,0.0,1.0,0.0,-0.056590393,0.06805289
AGL,1.1637067e-13,2.0,1.1637067e-13,-0.056590393,-0.09194915
TAOK3,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF600,0.0,0.0,0.0,-0.056590393,0.22805494
GAPDH,0.0,1.0,0.0,-0.056590393,0.06805289
TOB2,0.0,0.0,0.0,-0.056590393,0.22805494
LAMA5,0.0,3.0,0.0,-0.056590393,-0.2519512
PIM1,1.07783144e-10,1.0,1.07783144e-10,-0.056589868,0.06805326
HYDIN,0.0,0.0,0.0,-0.056590393,0.22805494
PRH2,0.0,0.0,0.0,-0.056590393,0.22805494
CIDEA,0.0,1.0,0.0,-0.056590393,0.06805289
ATF4,0.0,0.0,0.0,-0.056590393,0.22805494
RIOK1,0.0,1.0,0.0,-0.056590393,0.06805289
TMEM87B,0.0,0.0,0.0,-0.056590393,0.22805494
ZBTB48,0.0,0.0,0.0,-0.056590393,0.22805494
RAD17,0.00061801274,5.0,0.00061801274,2.925731,1.5645494
SECISBP2L,0.0,0.0,0.0,-0.056590393,0.22805494
DEK,2.6211149e-09,1.0,2.6211149e-09,-0.056577742,0.06806195
MAPK1,0.0,36.0,0.0,-0.056590393,-5.5320187
TXNDC5,5.5345134e-12,3.0,5.5345134e-12,-0.056590363,-0.25195116
SOD3,6.207561e-11,1.0,6.207561e-11,-0.05659009,0.068053104
ZNF333,0.0,0.0,0.0,-0.056590393,0.22805494
SIKE1,0.0,2.0,0.0,-0.056590393,-0.09194915
ZFAND3,0.0,0.0,0.0,-0.056590393,0.22805494
MPZL2,0.0,0.0,0.0,-0.056590393,0.22805494
PTPRD,1.4583292e-06,2.0,1.4583292e-06,-0.049552985,-0.08690762
KIAA1755,0.0,0.0,0.0,-0.056590393,0.22805494
SPTSSB,2.9584736e-08,1.0,2.9584736e-08,-0.056447625,0.06815516
EMD,0.0,2.0,0.0,-0.056590393,-0.09194915
NOTCH2,1.255432e-07,7.0,1.255432e-07,-0.055984564,-0.8915253
PKD2,2.5876831e-15,1.0,2.5876831e-15,-0.056590393,0.06805289
ASCC2,0.0,1.0,0.0,-0.056590393,0.06805289
TRIM58,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF177,0.0,0.0,0.0,-0.056590393,0.22805494
LRRC39,0.0,0.0,0.0,-0.056590393,0.22805494
FRYL,0.0,0.0,0.0,-0.056590393,0.22805494
HYAL4,0.0,0.0,0.0,-0.056590393,0.22805494
WDR1,0.0,1.0,0.0,-0.056590393,0.06805289
APOBEC3H,1.10725116e-13,1.0,1.10725116e-13,-0.056590393,0.06805289
ELK3,0.0,0.0,0.0,-0.056590393,0.22805494
VAV2,2.7969125e-15,11.0,2.7969125e-15,-0.056590393,-1.5319674
RBM12B,0.0,0.0,0.0,-0.056590393,0.22805494
ROM1,0.0,0.0,0.0,-0.056590393,0.22805494
SPTLC3,0.0,1.0,0.0,-0.056590393,0.06805289
AMZ1,0.0,0.0,0.0,-0.056590393,0.22805494
ABCC4,0.0,1.0,0.0,-0.056590393,0.06805289
RASSF2,0.0,0.0,0.0,-0.056590393,0.22805494
FNDC5,0.0,0.0,0.0,-0.056590393,0.22805494
FAM174B,0.0,0.0,0.0,-0.056590393,0.22805494
GINS1,0.0,1.0,0.0,-0.056590393,0.06805289
MYCN,0.0,0.0,0.0,-0.056590393,0.22805494
CYP26A1,0.0,2.0,0.0,-0.056590393,-0.09194915
SLC34A2,0.0,2.0,0.0,-0.056590393,-0.09194915
ERAP1,3.6865252e-14,1.0,3.6865252e-14,-0.056590393,0.06805289
KMT2A,6.3676524e-08,3.0,6.3676524e-08,-0.05628311,-0.25173107
OR4D6,1.4947474e-10,1.0,1.4947474e-10,-0.05658967,0.0680534
TNP1,0.0,0.0,0.0,-0.056590393,0.22805494
ERGIC2,0.0,0.0,0.0,-0.056590393,0.22805494
OR4C12,5.3790077e-11,1.0,5.3790077e-11,-0.056590132,0.06805307
SGK1,2.371343e-08,1.0,2.371343e-08,-0.05647596,0.06813487
SIGIRR,3.222715e-14,1.0,3.222715e-14,-0.056590393,0.06805289
NIPBL,3.3266363e-07,1.0,3.3266363e-07,-0.054985065,0.06920292
CCNYL1,0.0,0.0,0.0,-0.056590393,0.22805494
ZMIZ1,0.0,0.0,0.0,-0.056590393,0.22805494
RNF135,0.0,6.0,0.0,-0.056590393,-0.7319573
MRPS18C,0.0,3.0,0.0,-0.056590393,-0.2519512
BRPF3,7.334006e-05,3.0,7.334006e-05,0.29732403,0.0015895211
OR5AC2,1.0487139e-07,1.0,1.0487139e-07,-0.05608432,0.06841543
PDCD2L,0.0,0.0,0.0,-0.056590393,0.22805494
ADAM30,4.5701276e-17,1.0,4.5701276e-17,-0.056590393,0.06805289
ZNF707,0.0,0.0,0.0,-0.056590393,0.22805494
GABPA,0.0,1.0,0.0,-0.056590393,0.06805289
THAP5,0.0,0.0,0.0,-0.056590393,0.22805494
ZNF620,0.0,0.0,0.0,-0.056590393,0.22805494
RBBP9,0.0,0.0,0.0,-0.056590393,0.22805494
INTS9,1.3613262e-17,1.0,1.3613262e-17,-0.056590393,0.06805289
ZSCAN12,0.0,0.0,0.0,-0.056590393,0.22805494
SLC12A2,4.8794516e-19,1.0,4.8794516e-19,-0.056590393,0.06805289
DENND3,0.0,1.0,0.0,-0.056590393,0.06805289
FOXP1,0.0,0.0,0.0,-0.056590393,0.22805494
CAMK1,0.0,0.0,0.0,-0.056590393,0.22805494
HOXD1,0.0002629335,1.0,0.0002629335,1.2122381,0.9770287
