,R-HSA-8953897,R-HSA-168256,R-HSA-1430728,R-HSA-8963743,R-HSA-392499,R-HSA-8953854,R-HSA-74160,R-HSA-73894,R-HSA-1643685,R-HSA-1852241,R-HSA-162582,R-HSA-5653656,R-HSA-397014,R-HSA-109582,R-HSA-1640170,R-HSA-1266738,R-HSA-1474165,R-HSA-1474244,R-HSA-5205647,R-HSA-382551,R-HSA-5357801,R-HSA-1500931,R-HSA-400253,R-HSA-4839726,R-HSA-112316,R-HSA-69306
R-HSA-15869,0.0,0.0,0.13891004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-5218859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30601743,0.0,0.0,0.0,0.0,0.0
R-HSA-5663205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023462748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-73893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.82866246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-1480926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10538907,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-927802,0.0,0.0,0.0,0.0,0.0,-0.44405916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-73887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21381003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-372790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30335236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-429914,0.0,0.0,0.0,0.0,0.0,-0.2844906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R-HSA-5619507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040163334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
